382,88.8008,116.917,49.6057
383,88.8135,116.939,49.5884
384,88.8256,116.979,49.6063
385,88.8285,116.996,49.6203
386,88.8956,117.035,49.6132
387,88.8699,117.061,49.6398
388,88.8664,117.097,49.6321
389,88.9111,117.12,49.6417
390,88.8988,117.118,49.6427
391,88.8994,117.14,49.6606
392,88.8869,117.143,49.6369
393,88.889,117.147,49.6755
394,88.8902,117.179,49.6631
395,88.9167,117.198,49.6563
396,88.9083,117.232,49.6729
397,88.8795,117.256,49.6776
398,88.9407,117.266,49.665
399,88.9425,117.304,49.696
400,88.9565,117.345,49.7159
401,88.9719,117.345,49.7089
402,88.9803,117.377,49.6963
403,88.9861,117.403,49.7212
404,89.0111,117.428,49.7181
405,89.0157,117.443,49.7249
406,89.0411,117.488,49.728
407,89.0271,117.497,49.7322
408,89.0541,117.53,49.763
409,89.0319,117.532,49.7616
410,89.0145,117.519,49.7338
411,89.0098,117.437,49.7258
412,88.9608,117.414,49.7153
413,88.9448,117.311,49.6894
414,88.9176,117.256,49.6602
415,88.8943,117.193,49.6872
416,88.8893,117.145,49.6338
417,88.8668,117.075,49.6371
418,88.8064,117.024,49.6047
419,88.8116,116.967,49.5887
420,88.7667,116.916,49.5663
421,88.7634,116.841,49.566
422,88.7143,116.8,49.543
423,88.7121,116.768,49.5417
424,88.7323,116.702,49.5102
425,88.6817,116.655,49.5107
426,88.6644,116.639,49.5083
427,88.6695,116.644,49.5001
428,88.6977,116.617,49.4875
429,88.6427,116.599,49.484
430,88.6559,116.602,49.4934
431,88.6554,116.628,49.4919
432,88.6808,116.601,49.4679
433,88.64,116.614,49.5014
434,88.6737,116.604,49.4782
435,88.6441,116.598,49.5005
436,88.6308,116.575,49.4776
437,88.638,116.563,49.4805
438,88.6497,116.576,49.4676
439,88.6299,116.571,49.5013
440,88.6479,116.597,49.4663
441,88.6138,116.567,49.4942
442,88.6428,116.595,49.4744
443,88.6541,116.622,49.4981
444,88.6456,116.621,49.4954
445,88.6637,116.633,49.5024
446,88.6581,116.648,49.4816
447,88.6796,116.669,49.4975
448,88.674,116.715,49.505
449,88.7027,116.702,49.5081
450,88.7181,116.753,49.517
451,88.7101,116.753,49.535
452,88.7222,116.815,49.5376
453,88.7229,116.814,49.5815
454,88.756,116.858,49.5592
455,88.7684,116.874,49.584
456,88.7436,116.928,49.5947
457,88.774,116.942,49.5741
458,88.7919,116.952,49.5762
459,88.8056,116.973,49.6202
460,88.7974,117.027,49.5987
461,88.8396,117.03,49.6064
462,88.8036,117.041,49.6083
463,88.8236,117.089,49.6221
464,88.8712,117.16,49.6122
465,88.8694,117.16,49.6757
466,88.8544,117.189,49.6475
467,88.893,117.211,49.6614
468,88.8978,117.228,49.6761
469,88.912,117.281,49.679
470,88.9264,117.299,49.6688
471,88.899,117.302,49.7014
472,88.9306,117.343,49.7065
473,88.9272,117.387,49.696
474,88.9447,117.397,49.7153
475,88.941,117.406,49.6925
476,88.9434,117.385,49.7241
477,88.9212,117.364,49.7021
478,88.8871,117.287,49.6808
479,88.9108,117.224,49.6604
480,88.8223,117.157,49.6371
481,88.816,117.094,49.6194
482,88.8111,117.078,49.5984
483,88.7946,117.034,49.6158
484,88.7604,116.965,49.5933
485,88.7455,116.903,49.5804
486,88.7298,116.903,49.5509
487,88.7091,116.844,49.5547
488,88.7212,116.774,49.5277
489,88.6828,116.766,49.5364
490,88.6672,116.725,49.5116
491,88.6559,116.713,49.5083
492,88.6834,116.711,49.5158
493,88.6584,116.702,49.5063
494,88.6986,116.716,49.511
495,88.689,116.725,49.4966
496,88.6853,116.717,49.5071
497,88.6986,116.717,49.5149
498,88.6934,116.72,49.5221
499,88.6778,116.718,49.5321
500,88.6881,116.71,49.4944
501,88.6913,116.7,49.5115
502,88.7191,116.705,49.5163
503,88.7276,116.73,49.5254
504,88.6786,116.741,49.5157
505,88.681,116.735,49.5239
506,88.7279,116.74,49.518
507,88.6979,116.763,49.5281
508,88.7309,116.778,49.5248
509,88.7389,116.806,49.5262
510,88.7509,116.805,49.5367
511,88.7421,116.83,49.5586
512,88.7583,116.867,49.5541
513,88.7557,116.889,49.5726
514,88.7733,116.91,49.5582
515,88.7908,116.955,49.5872
516,88.844,116.976,49.6073
517,88.8298,116.99,49.5851
518,88.8444,117.026,49.6019
519,88.8433,117.051,49.6041
520,88.8724,117.08,49.5982
521,88.8987,117.08,49.6207
522,88.8858,117.122,49.6099
523,88.9046,117.15,49.6527
524,88.9278,117.159,49.6341
525,88.8902,117.225,49.6568
526,88.929,117.234,49.6624
527,88.9634,117.257,49.6547
528,88.9562,117.293,49.6582
529,88.9641,117.32,49.7027
530,88.9881,117.363,49.6641
531,88.9483,117.392,49.7032
532,88.9969,117.413,49.7149
533,89.0112,117.426,49.7209
534,89.0319,117.469,49.6991
535,89.0315,117.506,49.7449
536,89.0582,117.548,49.7544
537,89.0753,117.539,49.7504
538,89.0854,117.569,49.7604
539,89.08,117.534,49.7442
540,89.0329,117.497,49.7153
541,89.0025,117.46,49.7313
542,88.9954,117.346,49.6877
543,88.9421,117.32,49.7037
544,88.9588,117.288,49.6459
545,88.9224,117.234,49.6556
546,88.8941,117.188,49.6415
547,88.8865,117.127,49.6215
548,88.8675,117.09,49.6134
549,88.8425,117.054,49.5974
550,88.852,116.997,49.584
551,88.7923,116.939,49.5642
552,88.7786,116.911,49.5599
553,88.7903,116.835,49.5581
554,88.7604,116.845,49.5232
555,88.7441,116.821,49.5218
556,88.7692,116.787,49.5078
557,88.748,116.818,49.5191
558,88.7586,116.824,49.5247
559,88.7605,116.855,49.5372
560,88.7698,116.828,49.5046
561,88.7611,116.835,49.5104
562,88.7352,116.814,49.5537
563,88.7484,116.825,49.5353
564,88.7393,116.797,49.5165
565,88.7312,116.805,49.5307
566,88.7668,116.812,49.5294
567,88.7657,116.798,49.5572
568,88.744,116.797,49.5153
569,88.768,116.836,49.5527
570,88.7604,116.87,49.5104
571,88.7454,116.873,49.5551
572,88.8187,116.902,49.5417
573,88.7875,116.904,49.5533
574,88.7996,116.932,49.5618
575,88.8104,116.962,49.565
576,88.8398,116.978,49.5676
577,88.8162,117.015,49.6075
578,88.842,117.043,49.5748
579,88.8435,117.079,49.5906
580,88.8516,117.074,49.6065
581,88.8718,117.085,49.6206
582,88.8729,117.151,49.6316
583,88.8712,117.158,49.6339
584,88.9045,117.182,49.6204
585,88.8833,117.216,49.6622
586,88.9183,117.239,49.6438
587,88.9162,117.292,49.6825
588,88.9252,117.317,49.671
589,88.9504,117.323,49.7007
590,88.9678,117.353,49.6912
591,88.9756,117.387,49.6908
592,88.9799,117.42,49.715
593,88.9791,117.456,49.6998
594,88.9725,117.469,49.722
595,88.9993,117.509,49.7287
596,89.0429,117.544,49.7299
597,89.0228,117.556,49.7688
598,89.0499,117.607,49.737
599,89.0603,117.628,49.7542
600,89.0707,117.645,49.7624
601,89.0815,117.669,49.7709
602,89.1338,117.723,49.7987
603,89.0883,117.733,49.7894
604,89.1377,117.755,49.7841
605,89.0821,117.736,49.7967
606,89.059,117.698,49.7736
607,89.0503,117.628,49.739
608,89.0464,117.581,49.7335
609,88.9768,117.523,49.7328
610,88.9757,117.463,49.7058
611,88.9393,117.426,49.7147
612,88.9499,117.382,49.6836
613,88.9206,117.339,49.6758
614,88.8976,117.307,49.66
615,88.8554,117.266,49.6543
616,88.8689,117.215,49.6413
617,88.8406,117.185,49.6343
618,88.8179,117.108,49.6061
619,88.8125,117.107,49.6205
620,88.8184,117.107,49.5971
621,88.8132,117.061,49.6055
622,88.8104,117.063,49.5922
623,88.8367,117.066,49.5981
624,88.8147,117.098,49.5783
625,88.8307,117.097,49.6181
626,88.8096,117.097,49.5931
627,88.8117,117.093,49.609
628,88.8172,117.104,49.6113
629,88.8065,117.094,49.6109
630,88.8391,117.102,49.6029
631,88.8203,117.099,49.6143
632,88.8327,117.11,49.608
633,88.8074,117.103,49.627
634,88.8535,117.095,49.6159
635,88.8189,117.115,49.6061
636,88.8775,117.131,49.6157
637,88.862,117.173,49.6293
638,88.8705,117.185,49.6385
639,88.8628,117.202,49.6332
640,88.8822,117.219,49.6577
641,88.9074,117.267,49.6767
642,88.9118,117.292,49.6427
643,88.9056,117.304,49.6672
644,88.9744,117.351,49.6913
645,88.9208,117.369,49.7001
646,88.9714,117.423,49.6952
647,89.0057,117.455,49.7048
648,88.9755,117.461,49.7227
649,89.0083,117.496,49.7302
650,89.0488,117.522,49.7297
651,89.0245,117.592,49.7923
652,89.0301,117.587,49.7603
653,89.1124,117.641,49.768
654,89.0748,117.7,49.7903
655,89.1115,117.733,49.7795
656,89.1422,117.754,49.7774
657,89.0921,117.756,49.8111
658,89.1442,117.82,49.8167
659,89.1587,117.821,49.816
660,89.1717,117.87,49.8214
661,89.18,117.911,49.867
662,89.207,117.944,49.8463
663,89.2121,117.967,49.8866
664,89.2098,117.987,49.88
665,89.2288,118.023,49.8566
666,89.2184,118.01,49.8659
667,89.1999,117.976,49.8788
668,89.2513,117.93,49.8567
669,89.2158,117.889,49.8592
670,89.1846,117.839,49.824
671,89.1502,117.807,49.8151
672,89.1137,117.765,49.8011
673,89.1051,117.699,49.8008
674,89.1088,117.684,49.7777
675,89.0586,117.618,49.7677
676,89.074,117.581,49.7469
677,89.0267,117.526,49.7544
678,89.0082,117.486,49.7211
679,88.9726,117.388,49.7141
680,88.9559,117.401,49.7012
681,88.9483,117.344,49.7014
682,88.9537,117.321,49.6862
683,88.9521,117.293,49.6861
684,88.9249,117.295,49.667
685,88.9407,117.336,49.6826
686,88.9921,117.36,49.6905
687,88.9914,117.315,49.6904
688,88.9433,117.298,49.6906
689,88.9375,117.302,49.667
690,88.9245,117.313,49.674
691,88.9422,117.287,49.6825
692,88.9412,117.283,49.6876
693,88.9497,117.296,49.6679
694,88.959,117.29,49.6573
695,88.9384,117.304,49.6872
696,88.9185,117.297,49.6764
697,88.9314,117.31,49.6904
698,88.9582,117.344,49.6885
699,88.9703,117.363,49.6729
700,88.9719,117.373,49.705
701,89.0081,117.405,49.7218
702,88.9805,117.402,49.7202
703,89.0203,117.432,49.7295
704,89.0119,117.434,49.7266
705,89.0124,117.475,49.7373
706,89.0347,117.502,49.7311
707,89.0426,117.505,49.7636
708,89.0192,117.544,49.7714
709,89.0493,117.575,49.7714
710,89.0952,117.598,49.7741
711,89.0719,117.612,49.7735
712,89.0643,117.644,49.7815
713,89.1165,117.675,49.7875
714,89.0939,117.678,49.7929
715,89.0935,117.696,49.8131
716,89.1307,117.731,49.7984
717,89.1222,117.744,49.8157
718,89.1047,117.775,49.8221
719,89.1357,117.821,49.8232
720,89.1488,117.846,49.8564
721,89.1276,117.842,49.8765
722,89.1627,117.888,49.8421
723,89.1287,117.899,49.8614
724,89.1679,117.917,49.8715
725,89.1725,117.942,49.8884
726,89.1886,117.968,49.8552
727,89.1806,118.032,49.8891
728,89.2088,118.035,49.8898
729,89.2035,118.069,49.8918
730,89.2276,118.091,49.9244
731,89.2425,118.082,49.9212
732,89.2306,118.071,49.9097
733,89.1871,118.022,49.8989
734,89.196,117.957,49.8859
735,89.1201,117.905,49.8613
736,89.1018,117.872,49.8488
737,89.1304,117.809,49.8558
738,89.0751,117.741,49.8123
739,89.0285,117.677,49.8318
740,89.0482,117.617,49.7938
741,88.9662,117.587,49.7966
742,88.9741,117.535,49.7696
743,88.9425,117.494,49.7698
744,88.9437,117.426,49.7318
745,88.9319,117.402,49.7346
746,88.9352,117.345,49.7002
747,88.8871,117.323,49.7179
748,88.874,117.28,49.6828
749,88.9091,117.304,49.7052
750,88.9085,117.302,49.6986
751,88.9042,117.31,49.718
752,88.8902,117.304,49.6829
753,88.8731,117.301,49.6967
754,88.9068,117.305,49.6776
755,88.8819,117.298,49.6999
756,88.8987,117.321,49.6998
757,88.8631,117.289,49.7024
758,88.8716,117.281,49.6847
759,88.8683,117.258,49.7045
760,88.8522,117.278,49.6873
761,88.881,117.3,49.6901
762,88.8756,117.288,49.71
763,88.9157,117.306,49.6994
764,88.9435,117.336,49.6996
765,88.9199,117.332,49.7115
766,88.9266,117.368,49.7138
767,88.9315,117.382,49.7289
768,88.9216,117.396,49.7122
769,88.9394,117.415,49.7487
770,88.9943,117.444,49.7436
771,88.9762,117.48,49.7533
772,89.0221,117.497,49.729
773,89.0069,117.504,49.7575
774,89.0055,117.505,49.752
775,88.9891,117.553,49.7808
776,89.0235,117.572,49.7911
777,89.038,117.581,49.7802
778,89.0485,117.646,49.7903
779,89.0659,117.665,49.818
780,89.1094,117.684,49.799
781,89.0916,117.732,49.8264
782,89.0975,117.754,49.8137
783,89.1251,117.783,49.8489
784,89.1337,117.827,49.8476
785,89.1682,117.855,49.8638
786,89.1694,117.86,49.8579
787,89.1863,117.904,49.8947
788,89.1891,117.933,49.8706
789,89.1889,117.991,49.8946
790,89.1948,117.99,49.8977
791,89.2477,118.045,49.9369
792,89.2717,118.054,49.9307
793,89.2715,118.116,49.9368
794,89.2998,118.125,49.9384
795,89.2579,118.102,49.9392
796,89.2359,118.052,49.9076
797,89.2522,117.998,49.9109
798,89.1957,117.929,49.8707
799,89.2014,117.866,49.876
800,89.1769,117.839,49.845
801,89.1367,117.795,49.8571
802,89.1215,117.745,49.8433
803,89.1087,117.689,49.8127
804,89.0725,117.624,49.7912
805,89.0804,117.597,49.7881
806,89.063,117.534,49.7859
807,89.0138,117.474,49.7765
808,89.0295,117.439,49.7578
809,89.0165,117.389,49.7551
810,88.9864,117.384,49.7037
811,88.9688,117.341,49.7239
812,89.0022,117.361,49.7099
813,88.9691,117.324,49.7196
814,89.0218,117.354,49.7182
815,88.9927,117.347,49.719
816,88.9789,117.331,49.7107
817,88.9774,117.344,49.7196
818,89.0098,117.367,49.7167
819,88.9955,117.349,49.722
820,88.9927,117.328,49.6957
821,89.0016,117.364,49.7144
822,88.9847,117.366,49.7246
823,88.9758,117.347,49.7107
824,88.969,117.366,49.7139
825,89.0175,117.356,49.7267
826,88.9782,117.39,49.7228
827,88.9802,117.404,49.7367
828,89.0239,117.394,49.7314
829,89.0121,117.436,49.7468
830,89.0433,117.441,49.727
831,89.0402,117.497,49.7325
832,89.0525,117.528,49.7425
833,89.0494,117.519,49.7841
834,89.0745,117.549,49.7844
835,89.1018,117.558,49.7658
836,89.1191,117.615,49.7904
837,89.1033,117.625,49.7949
838,89.1227,117.649,49.7977
839,89.1143,117.652,49.8108
840,89.1153,117.691,49.8048
841,89.1245,117.71,49.8082
842,89.1942,117.754,49.8178
843,89.1741,117.782,49.845
844,89.1915,117.812,49.8289
845,89.1852,117.857,49.8482
846,89.1865,117.854,49.8637
847,89.206,117.893,49.8476
848,89.2219,117.898,49.8625
849,89.2349,117.927,49.8742
850,89.2387,117.969,49.8936
851,89.2614,118.016,49.8902
852,89.2575,118.02,49.9091
853,89.2621,118.063,49.9007
854,89.3089,118.097,49.9196
855,89.2705,118.118,49.9202
856,89.3119,118.127,49.939
857,89.3149,118.176,49.931
858,89.3296,118.217,49.9371
859,89.3199,118.233,49.952
860,89.3634,118.221,49.9591
861,89.3396,118.234,49.9621
862,89.3107,118.209,49.9814
863,89.2993,118.153,49.9633
864,89.2785,118.081,49.9355
865,89.2295,118.035,49.9291
866,89.2398,118.002,49.8951
867,89.2187,117.938,49.9097
868,89.1965,117.883,49.8602
869,89.1537,117.815,49.8586
870,89.1234,117.769,49.8422
871,89.1122,117.736,49.8259
872,89.1185,117.696,49.7917
873,89.0736,117.624,49.7885
874,89.0669,117.572,49.7846
875,89.0337,117.516,49.7748
876,89.0107,117.48,49.7434
877,88.9613,117.434,49.7429
878,88.9958,117.461,49.7427
879,88.9814,117.442,49.7209
880,89.0183,117.444,49.7302
881,89.0288,117.443,49.7304
882,89.0081,117.434,49.7289
883,89.0046,117.427,49.7404
884,88.9951,117.429,49.7343
